지역코드,동코드,읍면동,
48129,16400,진해구,#REF!
48129,16500,진해구,#REF!
48170,10100,망경동,
48170,10200,주약동,
48170,10300,강남동,
48170,10400,칠암동,
48170,10500,본성동,
48170,10600,동성동,
48170,10700,남성동,
48170,10800,인사동,
48170,10900,대안동,
48170,11000,평안동,
48170,11100,중안동,
48170,11200,계동,
48170,11300,봉곡동,
48170,11400,상봉동,
48170,11500,봉래동,
48170,11600,수정동,
48170,11700,장대동,
48170,11800,옥봉동,
48170,11900,상대동,
48170,12000,하대동,
48170,12100,상평동,
48170,12200,초전동,
48170,12300,장재동,
48170,12400,하촌동,
48170,12500,신안동,
48170,12600,평거동,
48170,12700,이현동,
48170,12800,유곡동,
48170,12900,판문동,
48170,13000,귀곡동,
48170,13100,가좌동,
48170,13200,호탄동,
48170,13700,충무공동,
48170,25000,문산읍,
48170,31000,내동면,
48170,32000,정촌면,
48170,33000,금곡면,
48170,35000,진성면,
48170,36000,일반성면,
48170,37000,이반성면,
48170,38000,사봉면,
48170,39000,지수면,
48170,40000,대곡면,
48170,41000,금산면,
48170,42000,집현면,
48170,43000,미천면,
48170,44000,명석면,
48170,45000,대평면,
48170,46000,수곡면,
48220,10100,도천동,
48220,10200,서호동,
48220,10300,명정동,
48220,10400,항남동,
48220,10500,중앙동,
48220,10600,문화동,
48220,10700,태평동,
48220,10800,동호동,
48220,10900,정량동,
48220,11000,북신동,
48220,11100,무전동,
48220,11200,평림동,
48220,11300,인평동,
48220,11400,당동,
48220,11500,미수동,
48220,11600,봉평동,
48220,11700,도남동,
48220,25000,산양읍,
48220,31000,용남면,
48220,33000,도산면,
48220,34000,광도면,
48220,35000,욕지면,
48220,36000,한산면,
48220,37000,사량면,
48240,10100,동동,
48240,10200,서동,
48240,10300,선구동,
48240,10400,동금동,
48240,10500,서금동,
48240,10600,동림동,
48240,10700,좌룡동,
48240,10800,벌리동,
48240,10900,용강동,
48240,11000,와룡동,
48240,11100,봉남동,
48240,11200,이금동,
48240,11300,이홀동,
48240,11400,궁지동,
48240,11500,사등동,
48240,11600,향촌동,
48240,11700,대방동,
48240,11800,실안동,
48240,11900,마도동,
48240,12000,늑도동,
48240,12100,신수동,
48240,12200,백천동,
48240,12300,신벽동,
48240,12400,노룡동,
48240,12500,대포동,
48240,12600,송포동,
48240,12700,죽림동,
48240,25000,사천읍,
48240,31000,정동면,
48240,32000,사남면,
48240,33000,용현면,
48240,34000,축동면,
48240,35000,곤양면,
48240,36000,곤명면,
48240,37000,서포면,
48250,10100,동상동,
48250,10200,서상동,
48250,10300,부원동,
48250,10400,봉황동,
48250,10500,대성동,
48250,10600,구산동,
48250,10700,삼계동,
48250,10800,내동,
48250,10900,외동,
48250,11000,흥동,
48250,11100,풍유동,
48250,11200,명법동,
48250,11300,이동,
48250,11400,화목동,
48250,11500,전하동,
48250,11600,강동,
48250,11700,삼정동,
48250,11800,어방동,
48250,11900,삼방동,
48250,12000,안동,
48250,12100,지내동,
48250,12200,불암동,
48250,12300,유하동,
48250,12400,내덕동,
48250,12500,부곡동,
48250,12600,무계동,
48250,12700,신문동,
48250,12800,삼문동,
48250,12900,대청동,
48250,13000,관동동,
48250,13100,율하동,
48250,13200,장유동,
48250,13300,응달동,
48250,13400,수가동,
48250,25000,진영읍,
48250,32000,주촌면,
48250,33000,진례면,
48250,34000,한림면,
48250,35000,생림면,
48250,36000,상동면,
48250,37000,대동면,
48270,10100,내일동,
48270,10200,내이동,
48270,10300,교동,
48270,10400,삼문동,
48270,10500,남포동,
48270,10600,용평동,
48270,10700,활성동,
48270,10800,가곡동,
48270,25000,삼랑진읍,
48270,25300,하남읍,
48270,31000,부북면,
48270,32000,상동면,
48270,33000,산외면,
48270,34000,산내면,
48270,35000,단장면,
48270,36000,상남면,
48270,37000,초동면,
48270,38000,무안면,
48270,39000,청도면,
48310,10100,능포동,
48310,10200,장승포동,
48310,10300,두모동,
48310,10400,아양동,
48310,10500,아주동,
48310,10600,옥포동,
48310,10700,덕포동,
48310,10800,장평동,
48310,10900,고현동,
48310,11000,상동동,
48310,11100,문동동,
48310,11200,삼거동,
48310,11300,양정동,
48310,11400,수월동,
48310,31000,일운면,
48310,32000,동부면,
48310,33000,남부면,
48310,34000,거제면,
48310,35000,둔덕면,
48310,36000,사등면,
48310,37000,연초면,
48310,38000,하청면,
48310,39000,장목면,
48330,10100,다방동,
48330,10200,남부동,
48330,10300,중부동,
48330,10400,북부동,
48330,10500,명곡동,
48330,10600,신기동,
48330,10700,북정동,
48330,10800,산막동,
48330,10900,호계동,
48330,11000,교동,
48330,11100,유산동,
48330,11200,어곡동,
48330,11300,용당동,
48330,11400,삼호동,
48330,11500,명동,
48330,11600,주남동,
48330,11700,소주동,
48330,11800,주진동,
48330,11900,평산동,
48330,12000,덕계동,
48330,12100,매곡동,
48330,25300,물금읍,
48330,31000,동면,
48330,32000,원동면,
48330,33000,상북면,
48330,34000,하북면,
48720,25000,의령읍,
48720,31000,가례면,
48720,32000,칠곡면,
48720,33000,대의면,
48720,34000,화정면,
48720,35000,용덕면,
48720,36000,정곡면,
48720,37000,지정면,
48720,38000,낙서면,
48720,39000,부림면,
48720,40000,봉수면,
48720,41500,궁류면,
48720,42000,유곡면,
48730,25000,가야읍,
48730,25300,칠원읍,
48730,31000,함안면,
48730,32000,군북면,
48730,33000,법수면,
48730,34000,대산면,
48730,35000,칠서면,
48730,36000,칠북면,
48730,38000,산인면,
48730,39000,여항면,
48740,25000,창녕읍,
48740,25300,남지읍,
48740,31000,고암면,
48740,32000,성산면,
48740,33000,대합면,
48740,34000,이방면,
48740,35000,유어면,
48740,36000,대지면,
48740,37000,계성면,
48740,38000,영산면,
48740,39000,장마면,
48740,40000,도천면,
48740,41000,길곡면,
48740,42000,부곡면,
48820,25000,고성읍,
48820,31000,삼산면,
48820,32000,하일면,
48820,33000,하이면,
48820,34000,상리면,
48820,35000,대가면,
48820,36000,영현면,
48820,37000,영오면,
48820,38000,개천면,
48820,39000,구만면,
48820,40000,회화면,
48820,41000,마암면,
48820,42000,동해면,
48820,43000,거류면,
48840,25000,남해읍,
48840,31000,이동면,
48840,32000,상주면,
48840,33000,삼동면,
48840,34000,미조면,
48840,35000,남면,
48840,36000,서면,
48840,37000,고현면,
48840,38000,설천면,
48840,39000,창선면,
48850,25000,하동읍,
48850,31000,화개면,
48850,32000,악양면,
48850,33000,적량면,
48850,34000,횡천면,
48850,35000,고전면,
48850,36000,금남면,
48850,37000,진교면,
48850,38000,양보면,
48850,39000,북천면,
48850,40000,청암면,
48850,41000,옥종면,
48850,42000,금성면,
48860,25000,산청읍,
48860,31000,차황면,
48860,32000,오부면,
48860,33000,생초면,
48860,34000,금서면,
48860,35000,삼장면,
48860,36000,시천면,
48860,37000,단성면,
48860,38000,신안면,
48860,39000,생비량면,
48860,40000,신등면,
48870,25000,함양읍,
48870,31000,마천면,
48870,32000,휴천면,
48870,33000,유림면,
48870,34000,수동면,
48870,35000,지곡면,
48870,36000,안의면,
48870,37000,서하면,
48870,38000,서상면,
48870,39000,백전면,
48870,40000,병곡면,
48880,25000,거창읍,
48880,31000,주상면,
48880,32000,웅양면,
48880,33000,고제면,
48880,34000,북상면,
48880,35000,위천면,
48880,36000,마리면,
48880,37000,남상면,
48880,38000,남하면,
48880,39000,신원면,
48880,40000,가조면,
48880,41000,가북면,
48890,25000,합천읍,
48890,31000,봉산면,
48890,32000,묘산면,
48890,33000,가야면,
48890,34000,야로면,
48890,35000,율곡면,
48890,36000,초계면,
48890,37000,쌍책면,
48890,38000,덕곡면,
48890,39000,청덕면,
48890,40000,적중면,
48890,41000,대양면,
48890,42000,쌍백면,
48890,43000,삼가면,
48890,44000,가회면,
48890,45000,대병면,
48890,46000,용주면,
50110,10100,일도일동,
50110,10200,일도이동,
50110,10300,이도일동,
50110,10400,이도이동,
50110,10500,삼도일동,
50110,10600,삼도이동,
50110,10700,건입동,
50110,10800,용담일동,
50110,10900,용담이동,
50110,11000,용담삼동,
50110,11100,화북일동,
50110,11200,화북이동,
50110,11300,삼양일동,
50110,11400,삼양이동,
50110,11500,삼양삼동,
50110,11600,봉개동,
50110,11700,아라일동,
50110,11800,아라이동,
50110,11900,오라일동,
50110,12000,오라이동,
50110,12100,오라삼동,
50110,12200,노형동,
50110,12300,외도일동,
50110,12400,외도이동,
50110,12500,이호일동,
50110,12600,이호이동,
50110,12700,도두일동,
50110,12800,도두이동,
50110,12900,도남동,
50110,13000,도련일동,
50110,13100,도련이동,
50110,13200,용강동,
50110,13300,회천동,
50110,13400,오등동,
50110,13500,월평동,
50110,13600,영평동,
50110,13700,연동,
50110,13800,도평동,
50110,13900,해안동,
50110,14000,내도동,
50110,25000,한림읍,
50110,25300,애월읍,
50110,25600,구좌읍,
50110,25900,조천읍,
50110,31000,한경면,
50110,32000,추자면,
50110,33000,우도면,
50130,10100,서귀동,
50130,10200,법환동,
50130,10300,서호동,
50130,10400,호근동,
50130,10500,동홍동,
50130,10600,서홍동,
50130,10700,상효동,
50130,10800,하효동,
50130,10900,신효동,
50130,11000,보목동,
50130,11100,토평동,
50130,11200,중문동,
50130,11300,회수동,
50130,11400,대포동,
50130,11500,월평동,
50130,11600,강정동,
50130,11700,도순동,
50130,11800,하원동,
50130,11900,색달동,
50130,12000,상예동,
50130,12100,하예동,
50130,12200,영남동,
50130,25000,대정읍,
50130,25300,남원읍,
50130,25900,성산읍,
50130,31000,안덕면,
50130,32000,표선면,
