코드,레벨,상위코드,코드명
37021,3,42110,신북면 율문리
37021,3,42710,신북면 율문리
37021,3,42715,신북면 율문리
33029,3,46830,신북면 이천리
33027,3,46830,신북면 장산리
37026,3,42110,신북면 지내리
37026,3,42710,신북면 지내리
37026,3,42715,신북면 지내리
37022,3,42110,신북면 천전리
37022,3,42710,신북면 천전리
37022,3,42715,신북면 천전리
33025,3,46830,신북면 학동리
33031,3,46830,신북면 행정리
25000,3,42110,신북읍
25025,3,42110,신북읍 발산리
25024,3,42110,신북읍 산천리
25027,3,42110,신북읍 용산리
25023,3,42110,신북읍 유포리
25021,3,42110,신북읍 율문리
25026,3,42110,신북읍 지내리
25022,3,42110,신북읍 천전리
03100,3,11200,신사동
10900,3,11380,신사동
03000,3,11410,신사동
11300,3,11650,신사동
10700,3,11680,신사동
12900,3,25110,신상동
12900,3,30110,신상동
12300,3,23110,신생동
12300,3,28110,신생동
02300,3,41010,신생동
12400,3,22140,신서동
12400,3,27140,신서동
36000,3,41800,신서면
36028,3,41800,신서면 갈현리
36023,3,41800,신서면 내산리
36025,3,41800,신서면 답곡리
36021,3,41800,신서면 대광리
36029,3,41800,신서면 덕산리
36027,3,41800,신서면 도밀리
36022,3,41800,신서면 도신리
36024,3,41800,신서면 마전리
36026,3,41800,신서면 승양리
36030,3,41800,신서면 신현리
12400,3,42150,신석동
90200,3,23110,신선동
11200,3,21200,신선동1가
11200,3,26200,신선동1가
11300,3,21200,신선동2가
11300,3,26200,신선동2가
11400,3,21200,신선동3가
11400,3,26200,신선동3가
10100,3,11230,신설동
12500,3,25200,신성동
12500,3,30200,신성동
15100,3,43110,신성동
01100,3,47020,신세동
10800,3,47170,신세동
12900,3,41550,신소현동
11100,3,11440,신수동
12100,3,48230,신수동
12100,3,48240,신수동
90700,3,47190,신시동
00000,2,46000,신안군
10600,3,24170,신안동
11200,3,25110,신안동
10600,3,29170,신안동
11200,3,30110,신안동
90300,3,41110,신안동
01200,3,44110,신안동
91000,3,44130,신안동
07100,3,46010,신안동
00700,3,47020,신안동
10500,3,47170,신안동
12500,3,48170,신안동
25032,3,36110,신안리
38000,3,48860,신안면
38028,3,48860,신안면 갈전리
38024,3,48860,신안면 문대리
38026,3,48860,신안면 소이리
38022,3,48860,신안면 신기리
38031,3,48860,신안면 신안리
38029,3,48860,신안면 안봉리
38027,3,48860,신안면 외고리
38030,3,48860,신안면 외송리
38025,3,48860,신안면 장죽리
38032,3,48860,신안면 중촌리
38023,3,48860,신안면 청현리
38021,3,48860,신안면 하정리
90100,3,22140,신암1동
90200,3,22140,신암2동
90300,3,22140,신암3동
90400,3,22140,신암4동
10100,3,22140,신암동
10100,3,27140,신암동
05700,3,47010,신암동
39000,3,44810,신암면
39022,3,44810,신암면 계촌리
39023,3,44810,신암면 두곡리
39031,3,44810,신암면 별리
39024,3,44810,신암면 신종리
39026,3,44810,신암면 신택리
39028,3,44810,신암면 예림리
39032,3,44810,신암면 오산리
39027,3,44810,신암면 용궁리
39030,3,44810,신암면 조곡리
39021,3,44810,신암면 종경리
39029,3,44810,신암면 중예리
39033,3,44810,신암면 탄중리
39025,3,44810,신암면 하평리
32000,3,44810,신양면
32032,3,44810,신양면 가지리
32029,3,44810,신양면 귀곡리
32024,3,44810,신양면 녹문리
32035,3,44810,신양면 대덕리
32033,3,44810,신양면 만사리
32023,3,44810,신양면 무봉리
32026,3,44810,신양면 불원리
32025,3,44810,신양면 서계양리
32027,3,44810,신양면 시왕리
32021,3,44810,신양면 신양리
32034,3,44810,신양면 여래미리
32028,3,44810,신양면 연리
32031,3,44810,신양면 죽천리
32036,3,44810,신양면 차동리
32030,3,44810,신양면 하천리
32022,3,44810,신양면 황계리
18600,3,11110,신영동
00500,3,11410,신영동
12300,3,45130,신영동
11200,3,41590,신외동
14100,3,22140,신용동
13000,3,24170,신용동
14100,3,27140,신용동
13000,3,29170,신용동
90800,3,44130,신용동
12000,3,45140,신용동
11600,3,45150,신용동
08600,3,46010,신용동
13800,3,47010,신용동
11300,3,46010,신용리
03900,3,11200,신원동
11100,3,11650,신원동
00700,3,11680,신원동
10400,3,41280,신원동
39000,3,48880,신원면
39026,3,48880,신원면 과정리
39025,3,48880,신원면 구사리
39024,3,48880,신원면 대현리
39028,3,48880,신원면 덕산리
39021,3,48880,신원면 수원리
39027,3,48880,신원면 양지리
39022,3,48880,신원면 와룡리
39029,3,48880,신원면 중유리
39023,3,48880,신원면 청수리
90600,3,11470,신월1동
90700,3,11470,신월2동
90800,3,11470,신월3동
90900,3,11470,신월4동
91000,3,11470,신월5동
91100,3,11470,신월6동
10300,3,11470,신월동
00200,3,11500,신월동
00600,3,11560,신월동
11200,3,43150,신월동
11400,3,45170,신월동
11400,3,45180,신월동
12400,3,45210,신월동
11800,3,46130,신월동
15800,3,48110,신월동
12700,3,48150,신월동
12300,3,48160,신월동
10800,3,47150,신음동
10100,3,41650,신읍동
38000,3,46910,신의면
38025,3,46910,신의면 고평사도리
38022,3,46910,신의면 상태동리
38021,3,46910,신의면 상태서리
38024,3,46910,신의면 하태동리
38023,3,46910,신의면 하태서리
10600,3,44190,신인동
10600,3,44200,신인동
11400,3,25230,신일동
11400,3,30230,신일동
90500,3,41230,신장1동
90100,3,41450,신장1동
90600,3,41230,신장2동
90200,3,41450,신장2동
18900,3,24200,신장동
12500,3,29155,신장동
18900,3,29200,신장동
11200,3,41220,신장동
11200,3,41230,신장동
90400,3,41370,신장동
10600,3,41450,신장동
14500,3,43110,신전동
01900,3,21320,신전리
35000,3,46810,신전면
35023,3,46810,신전면 벌정리
35024,3,46810,신전면 사초리
35025,3,46810,신전면 송천리
35021,3,46810,신전면 수양리
35027,3,46810,신전면 영관리
35022,3,46810,신전면 용월리
35026,3,46810,신전면 용화리
91200,3,11470,신정1동
91300,3,11470,신정2동
91400,3,11470,신정3동
91500,3,11470,신정4동
91600,3,11470,신정5동
91700,3,11470,신정6동
11700,3,11440,신정동
10100,3,11470,신정동
00100,3,11500,신정동
01400,3,11560,신정동
10400,3,31140,신정동
90300,3,44190,신정동
12700,3,45170,신정동
12700,3,45180,신정동
10900,3,45190,신정동
01600,3,48130,신정동
37028,3,36110,신정리
06100,3,48130,신정리
32000,3,46890,신지면
32022,3,46890,신지면 대곡리
32026,3,46890,신지면 동고리
32021,3,46890,신지면 송곡리
32025,3,46890,신지면 신리
32023,3,46890,신지면 신상리
32024,3,46890,신지면 월양리
10600,3,41670,신진동
11400,3,11170,신창동
11800,3,24200,신창동
11800,3,29200,신창동
10500,3,45130,신창동
12800,3,48150,신창동
12400,3,48160,신창동
12700,3,21110,신창동1가
12700,3,26110,신창동1가
12800,3,21110,신창동2가
12800,3,26110,신창동2가
12900,3,21110,신창동3가
12900,3,26110,신창동3가
13000,3,21110,신창동4가
13000,3,26110,신창동4가
41000,3,44200,신창면
41000,3,44840,신창면
41032,3,44200,신창면 가내리
41032,3,44840,신창면 가내리
41030,3,44200,신창면 가덕리
41030,3,44840,신창면 가덕리
41029,3,44200,신창면 궁화리
41029,3,44840,신창면 궁화리
41028,3,44200,신창면 남성리
41028,3,44840,신창면 남성리
41002,3,44840,신창면 득산리
41026,3,44200,신창면 수장리
41026,3,44840,신창면 수장리
41031,3,44200,신창면 신곡리
41031,3,44840,신창면 신곡리
41027,3,44200,신창면 신달리
41027,3,44840,신창면 신달리
41003,3,44840,신창면 실옥리
41021,3,44200,신창면 오목리
41021,3,44840,신창면 오목리
41022,3,44200,신창면 읍내리
41022,3,44840,신창면 읍내리
41001,3,44840,신창면 점양리
41023,3,44200,신창면 창암리
41023,3,44840,신창면 창암리
41025,3,44200,신창면 행목리
41025,3,44840,신창면 행목리
41024,3,44200,신창면 황산리
41024,3,44840,신창면 황산리
90500,3,22140,신천1동
90600,3,22140,신천2동
90700,3,22140,신천3동
90800,3,22140,신천4동
02000,3,11200,신천동
02900,3,11680,신천동
10200,3,11710,신천동
00200,3,11740,신천동
10200,3,22140,신천동
10200,3,27140,신천동
10500,3,31200,신천동
10200,3,41390,신천동
05800,3,47010,신천동
12300,3,47290,신천동
11400,3,11410,신촌동
10400,3,24200,신촌동
13100,3,25110,신촌동
10400,3,29200,신촌동
13100,3,30110,신촌동
12200,3,41130,신촌동
12000,3,41480,신촌동
16700,3,43110,신촌동
12300,3,45190,신촌동
00400,3,46030,신촌동
14700,3,48110,신촌동
34038,3,36110,신촌리
90300,3,25230,신탄진동
12600,3,30230,신탄진동
11000,3,44720,신탄진읍
11031,3,44720,신탄진읍 갈전리
11025,3,44720,신탄진읍 덕암리
11022,3,44720,신탄진읍 목상리
11023,3,44720,신탄진읍 문평리
11035,3,44720,신탄진읍 미호리
11032,3,44720,신탄진읍 부수리
11034,3,44720,신탄진읍 삼정리
11026,3,44720,신탄진읍 상서리
11021,3,44720,신탄진읍 석봉리
11024,3,44720,신탄진읍 신대리
11029,3,44720,신탄진읍 용호리
11030,3,44720,신탄진읍 이현리
11028,3,44720,신탄진읍 장동리
11027,3,44720,신탄진읍 평촌리
11033,3,44720,신탄진읍 황호리
25000,3,45180,신태인읍
11000,3,45780,신태인읍
25030,3,45180,신태인읍 구석리
11030,3,45780,신태인읍 구석리
25031,3,45180,신태인읍 백산리
11031,3,45780,신태인읍 백산리
25023,3,45180,신태인읍 신덕리
11023,3,45780,신태인읍 신덕리
25028,3,45180,신태인읍 신용리
11028,3,45780,신태인읍 신용리
25021,3,45180,신태인읍 신태인리
11021,3,45780,신태인읍 신태인리
25029,3,45180,신태인읍 양괴리
11029,3,45780,신태인읍 양괴리
25027,3,45180,신태인읍 연정리
11027,3,45780,신태인읍 연정리
25022,3,45180,신태인읍 우령리
11022,3,45780,신태인읍 우령리
25026,3,45180,신태인읍 육리
11026,3,45780,신태인읍 육리
25024,3,45180,신태인읍 청천리
11024,3,45780,신태인읍 청천리
25025,3,45180,신태인읍 화호리
11025,3,45780,신태인읍 화호리
90800,3,47190,신평1동
90900,3,47190,신평2동
00400,3,21140,신평동
10400,3,21380,신평동
11400,3,22140,신평동
10400,3,26380,신평동
11400,3,27140,신평동
14100,3,41280,신평동
90100,3,41330,신평동
07000,3,47010,신평동
13600,3,47130,신평동
11100,3,47190,신평동
38000,3,44270,신평면
38000,3,44830,신평면
33000,3,45750,신평면
45000,3,47730,신평면
33025,3,45750,신평면 가덕리
38023,3,44270,신평면 거산리
38023,3,44830,신평면 거산리
45026,3,47730,신평면 검곡동
45038,3,47730,신평면 검곡리
45025,3,47730,신평면 교안동
45037,3,47730,신평면 교안리
38021,3,44270,신평면 금천리
38021,3,44830,신평면 금천리
38025,3,44270,신평면 남산리
38025,3,44830,신평면 남산리
33022,3,45750,신평면 대리
45022,3,47730,신평면 덕봉동
45034,3,47730,신평면 덕봉리
33026,3,45750,신평면 덕암리
38030,3,44270,신평면 도성리
38030,3,44830,신평면 도성리
45029,3,47730,신평면 만리동
45041,3,47730,신평면 만리리
38032,3,44270,신평면 매산리
38032,3,44830,신평면 매산리
38031,3,44270,신평면 부수리
38031,3,44830,신평면 부수리
38024,3,44270,신평면 상오리
38024,3,44830,신평면 상오리
38029,3,44270,신평면 신당리
38029,3,44830,신평면 신당리
38026,3,44270,신평면 신송리
38026,3,44830,신평면 신송리
45030,3,47730,신평면 신수동
45042,3,47730,신평면 신수리
33001,3,45750,신평면 신평리
38027,3,44270,신평면 신흥리
38027,3,44830,신평면 신흥리
45032,3,47730,신평면 쌍호동
45044,3,47730,신평면 쌍호리
45028,3,47730,신평면 안사동
45040,3,47730,신평면 안사리
45021,3,47730,신평면 용봉동
45033,3,47730,신평면 용봉리
33027,3,45750,신평면 용암리
38028,3,44270,신평면 운정리
38028,3,44830,신평면 운정리
33024,3,45750,신평면 원천리
45031,3,47730,신평면 월소동
45043,3,47730,신평면 월소리
45023,3,47730,신평면 중율동
45035,3,47730,신평면 중율리
45027,3,47730,신평면 중하동
45039,3,47730,신평면 중하리
33021,3,45750,신평면 창인리
45024,3,47730,신평면 청운동
45036,3,47730,신평면 청운리
38022,3,44270,신평면 초대리
38022,3,44830,신평면 초대리
38033,3,44270,신평면 한정리
38033,3,44830,신평면 한정리
33023,3,45750,신평면 호암리
12400,3,23110,신포동
12400,3,28110,신포동
02400,3,41010,신포동
12900,3,48150,신포동1가
12500,3,48160,신포동1가
13000,3,48150,신포동2가
12600,3,48160,신포동2가
11200,3,41110,신풍동
10800,3,45130,신풍동
10200,3,45210,신풍동
40000,3,44150,신풍면
40000,3,44740,신풍면
40003,3,44740,신풍면 노동리
40028,3,44150,신풍면 대룡리
40028,3,44740,신풍면 대룡리
40022,3,44150,신풍면 동원리
40022,3,44740,신풍면 동원리
40001,3,44740,신풍면 만천리
40002,3,44740,신풍면 백교리
40030,3,44150,신풍면 백룡리
40030,3,44740,신풍면 백룡리
40024,3,44150,신풍면 봉갑리
40024,3,44740,신풍면 봉갑리
40021,3,44150,신풍면 산정리
40021,3,44740,신풍면 산정리
40031,3,44150,신풍면 선학리
40031,3,44740,신풍면 선학리
40026,3,44150,신풍면 쌍대리
40026,3,44740,신풍면 쌍대리
40032,3,44150,신풍면 영정리
40032,3,44740,신풍면 영정리
40025,3,44150,신풍면 용수리
40025,3,44740,신풍면 용수리
40029,3,44150,신풍면 입동리
40029,3,44740,신풍면 입동리
40023,3,44150,신풍면 조평리
40023,3,44740,신풍면 조평리
40027,3,44150,신풍면 청흥리
40027,3,44740,신풍면 청흥리
40033,3,44150,신풍면 평소리
40033,3,44740,신풍면 평소리
40034,3,44150,신풍면 화흥리
40034,3,44740,신풍면 화흥리
13000,3,25110,신하동
13000,3,30110,신하동
00800,3,23230,신현동
10900,3,23260,신현동
10900,3,28260,신현동
11700,3,31200,신현동
09500,3,41010,신현동
03000,3,48810,신현면
03001,3,48810,신현면 고현리
03003,3,48810,신현면 내서리
03004,3,48810,신현면 문동리
03005,3,48810,신현면 삼거리
03006,3,48810,신현면 수월리
03007,3,48810,신현면 양정리
03002,3,48810,신현면 장평리
25000,3,48310,신현읍
11000,3,48810,신현읍
25022,3,48310,신현읍 고현리
11022,3,48810,신현읍 고현리
25024,3,48310,신현읍 문동리
11024,3,48810,신현읍 문동리
25025,3,48310,신현읍 삼거리
11025,3,48810,신현읍 삼거리
25023,3,48310,신현읍 상동리
11023,3,48810,신현읍 상동리
25027,3,48310,신현읍 수월리
11027,3,48810,신현읍 수월리
25026,3,48310,신현읍 양정리
11026,3,48810,신현읍 양정리
25021,3,48310,신현읍 장평리
11021,3,48810,신현읍 장평리
11700,3,21440,신호동
11700,3,26440,신호동
10100,3,46010,신호동
10900,3,49130,신효동
10900,3,50130,신효동
11000,3,44170,신흑동
11000,3,44180,신흑동
90100,3,41130,신흥1동
90200,3,41130,신흥2동
90300,3,41130,신흥3동
90400,3,24200,신흥동
10600,3,25110,신흥동
10600,3,30110,신흥동
10400,3,41010,신흥동
10100,3,41130,신흥동
11200,3,41550,신흥동
13400,3,42170,신흥동
